tourid	city	province	year	pos	promotion	real	cumreal	prevreport	planFaced	planMade	planMadeNm	age	on_seat_yr	center	edu
299	430900	43	2014	0	0	10.8	11.505	0	10	2.9000001	0	48	3.5	0	1
299	431000	43	2014	0	0	10.9	11.47333	0	10	2.9000001	0	48	2.583333	0	1
299	431100	43	2014	0	0	9.93	10.43	0	10	2.9000001	0	46	1.25	0	1
299	431200	43	2014	0	0	5.1	10.7375	0	10	2.9000001	0	44	3.083333	0	1
299	431300	43	2014	0	0	8.1	11.1575	0	10	2.9000001	0	52	3.083333	0	1
299	433100	43	2014	0	0	8.3	6.15	0	10	2.9000001	0	44	1.5	0	1
300	440100	44	2003	1	0	15.199997	15.2	0	9	12	1	57	.8333333	0	1
300	440200	44	2003	1	0	12.900002	12.9	0	9	10	1	51	2.333333	0	1
300	440300	44	2003	1	0	19.199997	19.2	0	9	12	1	58	1.583333	1	1
300	440400	44	2003	1	0	17.5	17.5	0	9	11	1	49	.9166667	0	1
300	440500	44	2003	1	1	8.8000031	8.800003	0	9	8	1	57	2.333333	0	0
300	440600	44	2003	1	0	16.099998	16.1	0	9	10	1	52	.8333333	0	1
300	440700	44	2003	1	0	11.099998	11.1	0	9	11	1	49	.6666667	0	1
300	440800	44	2003	1	0	10.099998	10.1	0	9	9	1	53	1.333333	0	1
300	440900	44	2003	1	0	11.300003	11.3	0	9	10	1	46	1.333333	0	1
300	441200	44	2003	1	0	11.400002	11.4	1	9	11	1	44	.25	1	1
300	441300	44	2003	1	1	13.900002	13.9	0	9	12	1	50	2.416667	1	1
300	441400	44	2003	1	0	10.400002	10.4	0	9	8.5	1	45	.75	0	1
300	441500	44	2003	1	0	13	13	0	9	13	1	59	5.583333	0	1
300	441600	44	2003	1	0	16.900002	16.9	1	9	15	1	51	.3333333	0	1
300	441700	44	2003	1	0	12.599998	12.6	0	9	11.5	1	55	3.416667	0	1
300	441800	44	2003	1	0	13.900002	13.9	0	9	12	1	53	1.25	0	0
300	441900	44	2003	1	0	19.5	19.5	0	9	15	1	52	2.25	0	1
300	442000	44	2003	1	0	18.599998	18.6	0	9	13	1	49	7.25	0	0
300	445100	44	2003	1	0	10	10	0	9	7.8000002	1	56	2.75	0	0
300	445200	44	2003	1	0	10.5	10.5	0	9	11	1	47	2.833333	0	1
300	445300	44	2003	1	1	13.099998	13.1	0	9	8	1	58	5.5	0	1
301	440100	44	2004	1	0	15	15.1	0	9	12	1	58	1.833333	0	1
301	440200	44	2004	1	0	13.5	13.2	0	9	11	1	52	3.333333	0	1
301	440300	44	2004	1	0	17.300003	18.25	0	9	13	1	59	2.583333	1	1
301	440400	44	2004	1	0	13.800003	15.65	0	9	13	1	50	1.916667	0	1
301	440500	44	2004	1	0	11.099998	11.1	0	9	11	1	48	.5	0	1
301	440600	44	2004	1	0	16.300003	16.2	0	9	12	1	53	1.833333	0	1
301	440700	44	2004	1	0	12.199997	11.65	0	9	11.05	1	50	1.666667	0	1
301	440800	44	2004	1	0	11	10.55	0	9	10	1	54	2.333333	0	1
301	440900	44	2004	1	0	14.199997	12.75	0	9	10.5	1	47	2.333333	0	1
301	441200	44	2004	1	0	13.199997	12.3	0	9	13	1	45	1.25	1	1
301	441300	44	2004	1	0	15.099998	15.1	0	9	12.5	1	56	.9166667	0	1
301	441400	44	2004	1	0	12.300003	11.35	0	9	11	1	46	1.75	0	1
301	441500	44	2004	1	0	14.800003	14.8	1	9	15	1	52	.1666667	0	0
301	441600	44	2004	1	0	17.900002	17.4	0	9	15	1	52	1.333333	0	1
301	441700	44	2004	1	0	12.599998	12.6	0	9	12	1	56	4.416667	0	1
301	441800	44	2004	1	0	19.599998	16.75	0	9	16	1	54	2.25	0	0
301	441900	44	2004	1	0	19.599998	19.55	0	9	15	1	53	3.25	0	1
301	442000	44	2004	1	0	18.699997	18.65	0	9	13	1	50	8.25	0	0
301	445100	44	2004	1	0	11.099998	11.1	0	9	10	1	49	.5	0	1
301	445200	44	2004	1	0	7.1999969	7.199997	0	9	10	1	52	.5	0	1
301	445300	44	2004	1	0	13.699997	13.7	1	9	13	1	43	.0833333	0	1
302	440100	44	2005	1	1	12.900002	14.36667	0	10	12	1	59	2.833333	0	1
302	440200	44	2005	1	0	9.9000015	12.1	0	10	12	1	53	4.333333	0	1
302	440300	44	2005	1	0	15.099998	15.1	0	10	13	1	49	.4166667	1	1
302	440400	44	2005	1	1	13.400002	14.9	0	10	13	1	51	2.916667	0	1
302	440500	44	2005	1	0	11.300003	11.2	0	10	11	1	49	1.5	0	1
302	440600	44	2005	1	0	19.400002	17.26667	0	10	12	1	54	2.833333	0	1
302	440700	44	2005	1	0	12.800003	12.03333	0	10	11.5	1	51	2.666667	0	1
302	440800	44	2005	1	0	12.199997	11.1	0	10	10	1	55	3.333333	0	1
302	440900	44	2005	1	0	14.5	13.33333	0	10	12	1	48	3.333333	0	1
302	441200	44	2005	1	1	14.400002	13	0	10	14	1	46	2.25	1	1
302	441300	44	2005	1	0	15.800003	15.45	0	10	13	1	57	1.916667	0	1
302	441400	44	2005	1	0	7.8000031	10.16667	0	10	11	1	47	2.75	0	1
302	441500	44	2005	1	0	16.199997	15.5	0	10	2.9000001	0	53	1.166667	0	0
302	441600	44	2005	1	0	22.800003	19.2	0	10	15	1	53	2.333333	0	1
302	441700	44	2005	1	0	14.300003	13.16667	0	10	12	1	57	5.416667	0	1
302	441800	44	2005	1	0	27.800003	20.43333	0	10	16	1	55	3.25	0	0
302	441900	44	2005	1	1	19.400002	19.5	0	10	15	1	54	4.25	0	1
302	442000	44	2005	1	0	23.199997	20.16666	0	10	12	1	51	9.25	0	0
302	445100	44	2005	1	0	12.199997	12.2	1	10	11	1	45	.0833333	0	0
302	445200	44	2005	1	0	11.300003	11.3	0	10	2.9000001	0	41	.9166667	0	1
302	445300	44	2005	1	0	13.300003	13.5	0	10	13.5	1	44	1.083333	0	1
303	440100	44	2006	1	0	14.8	14.8	1	9	12	1	53	0	0	1
303	440200	44	2006	1	0	14.7	12.75	0	9	12	1	54	5.333333	0	1
303	440300	44	2006	1	0	16.6	15.85	0	9	13	1	50	1.416667	1	1
303	440400	44	2006	1	0	16.4	16.4	0	9	13	1	56	.9166667	0	1
303	440500	44	2006	1	1	11.6	11.33333	0	9	11	1	50	2.5	0	1
303	440600	44	2006	1	1	19.299999	17.775	0	9	12	1	55	3.833333	0	1
303	440700	44	2006	1	0	15.6	12.925	0	9	11.5	1	52	3.666667	0	1
303	440800	44	2006	1	0	12.9	12.9	0	9	10	1	48	.9166667	0	1
303	440900	44	2006	1	1	13.9	13.475	0	9	14	1	49	4.333333	0	1
303	441200	44	2006	1	0	14.5	14.5	1	9	13	1	54	0	0	1
303	441300	44	2006	1	0	16.6	15.83333	0	9	15	1	58	2.916667	0	1
303	441400	44	2006	1	0	9.8000002	10.075	0	9	9	1	48	3.75	0	1
303	441500	44	2006	1	0	15.7	15.56667	0	9	15	1	54	2.166667	0	0
303	441600	44	2006	1	0	27.9	21.375	0	9	15	1	54	3.333333	0	1
303	441700	44	2006	1	0	13.8	13.8	0	9	12.5	1	52	.9166667	0	1
303	441800	44	2006	1	0	29.9	22.8	0	9	18	1	56	4.25	0	0
303	441900	44	2006	1	0	19.200001	19.2	1	9	15	1	50	.3333333	0	1
303	442000	44	2006	1	0	16.799999	19.325	0	9	12	1	52	10.25	0	0
303	445100	44	2006	1	0	13	12.6	0	9	12	1	46	1.083333	0	0
303	445200	44	2006	1	0	14.9	13.1	0	9	2.9000001	0	42	1.916667	0	1
303	445300	44	2006	1	0	13.8	13.6	0	9	13.5	1	45	2.083333	0	1
304	440100	44	2007	1	0	14.900002	14.85	0	9	12	1	54	1	0	1
304	440200	44	2007	1	0	14.900002	14.9	0	9	12	1	49	.75	0	1
304	440300	44	2007	1	1	14.800003	15.5	0	9	13	1	51	2.416667	1	1
304	440400	44	2007	1	1	16.699997	16.55	0	9	13.5	1	57	1.916667	0	1
304	440500	44	2007	1	0	13	13	0	9	12.5	1	53	.75	0	1
304	440600	44	2007	1	0	19.195175	19.19518	0	9	12	1	57	.75	0	1
304	440700	44	2007	1	0	15.099998	13.36	0	9	14	1	53	4.666667	0	1
304	440800	44	2007	1	0	13	12.95	0	9	11.05	1	49	1.916667	0	1
304	440900	44	2007	1	0	13.099998	13.1	1	9	13.05	1	53	.25	0	1
304	441200	44	2007	1	0	15.300003	14.9	0	9	14	1	55	1	0	1
304	441300	44	2007	1	0	17.400002	17.4	0	9	13.8	1	50	.75	0	1
304	441400	44	2007	1	0	12.5	10.56	0	9	10	1	49	4.75	0	1
304	441500	44	2007	1	0	18.456345	16.28909	0	9	18	1	55	3.166667	0	0
304	441600	44	2007	1	0	22.599998	22.6	1	9	18	1	51	.25	0	1
304	441700	44	2007	1	1	14	13.9	0	9	13	1	53	1.916667	0	1
304	441800	44	2007	1	1	32.900055	24.82001	0	9	18	1	57	5.25	0	0
304	441900	44	2007	1	0	18.199997	18.7	0	9	15	1	51	1.333333	0	1
304	442000	44	2007	1	0	15.699997	15.7	0	9	12	1	57	.5833333	0	0
304	445100	44	2007	1	0	14.199997	13.13333	0	9	14	1	47	2.083333	0	0
304	445200	44	2007	1	1	18.099998	14.76667	0	9	18	1	43	2.916667	0	1
304	445300	44	2007	1	0	14.800003	13.9	0	9	13.5	1	46	3.083333	0	1
305	440100	44	2008	1	0	12.328423	14.00947	0	9	12	1	55	2	0	1
305	440200	44	2008	1	0	10.599998	12.75	0	9	13	1	50	1.75	0	1
305	440300	44	2008	1	0	12.099998	12.1	0	9	12	1	59	.5833333	1	1
305	440400	44	2008	1	0	9	9	0	9	15	1	45	.4166667	1	1
305	440500	44	2008	1	0	10.5	11.75	0	9	14	1	54	1.75	0	1
305	440600	44	2008	1	0	15.199997	17.19759	0	9	23	1	58	1.75	0	1
305	440700	44	2008	1	0	10.800003	12.93333	0	9	11	1	54	5.666667	0	1
305	440800	44	2008	1	0	10	10	1	9	11	1	55	.0833333	0	0
305	440900	44	2008	1	0	9.8000031	11.45	0	9	11	1	54	1.25	0	1
305	441200	44	2008	1	0	14.199997	14.66667	0	9	14	1	56	2	0	1
305	441300	44	2008	1	0	11.5	14.45	0	9	14.5	1	51	1.75	0	1
305	441400	44	2008	1	0	10.199997	10.5	0	9	10	1	50	5.75	0	1
305	441500	44	2008	1	0	15.800003	16.19127	0	9	18	1	56	4.166667	0	0
305	441600	44	2008	1	0	10.599998	16.6	0	9	15	1	52	1.25	0	1
305	441700	44	2008	1	0	11.5	11.5	0	9	13	1	46	.4166667	0	1
305	441800	44	2008	1	0	18.400002	18.4	0	9	20	1	54	.4166667	0	1
305	441900	44	2008	1	0	14	17.13333	0	9	14	1	52	2.333333	0	1
305	442000	44	2008	1	0	10.5	13.1	0	9	11	1	58	1.583333	0	0
305	445100	44	2008	1	0	12	12.85	0	9	15	1	48	3.083333	0	0
305	445200	44	2008	1	0	16	16	1	9	19	1	54	.3333333	0	1
305	445300	44	2008	1	0	10.199997	13.16	0	9	13.5	1	47	4.083333	0	1
306	440100	44	2009	1	1	11.699997	13.43211	0	8.5	10	1	56	3	0	1
306	440200	44	2009	1	0	10.099998	11.86667	0	8.5	10.05	1	51	2.75	0	1
306	440300	44	2009	1	1	10.699997	11.4	0	8.5	10	1	60	1.583333	1	1
306	440400	44	2009	1	0	6.6100006	7.805	0	8.5	8.5	1	46	1.416667	1	1
306	440500	44	2009	1	0	10.699997	11.4	0	8.5	10.5	1	55	2.75	0	1
306	440600	44	2009	1	0	13.5	15.96506	0	8.5	11	1	59	2.75	0	1
306	440700	44	2009	1	0	9.6999969	12.47143	0	8.5	10.5	1	55	6.666667	0	1
306	440800	44	2009	1	0	10.599998	10.3	0	8.5	9	1	56	1.083333	0	0
306	440900	44	2009	1	0	10.300003	11.06667	0	8.5	11	1	55	2.25	0	1
306	441200	44	2009	1	0	13.870003	14.4675	0	8.5	12	1	57	3	0	1
306	441300	44	2009	1	0	13.199997	14.03333	0	8.5	10	1	52	2.75	0	1
306	441400	44	2009	1	0	9.8000031	10.4	0	8.5	9	1	51	6.75	0	1
306	441500	44	2009	1	0	16.253517	16.20164	0	8.5	16	1	57	5.166667	0	0
306	441600	44	2009	1	0	10.099998	14.43333	0	8.5	10	1	53	2.25	0	1
306	441700	44	2009	1	0	11.800003	11.65	0	8.5	12	1	47	1.416667	0	1
306	441800	44	2009	1	0	16.300003	17.35	0	8.5	16	1	55	1.416667	0	1
306	441900	44	2009	1	0	5.3000031	14.175	0	8.5	10	1	53	3.333333	0	1
306	442000	44	2009	1	0	10.199997	12.13333	0	8.5	10	1	59	2.583333	0	0
306	445100	44	2009	1	0	12.5	12.78	0	8.5	10.5	1	49	4.083333	0	0
306	445200	44	2009	1	0	16	16	0	8.5	11	1	55	1.333333	0	1
306	445300	44	2009	1	0	10.5	10.5	0	8.5	10.2	1	49	.8333333	0	1
307	440100	44	2010	1	0	13.199997	13.2	1	9	10	1	57	.25	0	1
307	440200	44	2010	1	0	12.5	12.025	0	9	11	1	52	3.75	0	1
307	440300	44	2010	1	0	12.199997	12.2	1	9	11	1	52	.25	0	1
307	440400	44	2010	1	0	12.900002	9.503334	0	9	9	1	47	2.416667	1	1
307	440500	44	2010	1	0	13.900002	13.9	1	9	12	1	51	.1666667	0	1
307	440600	44	2010	1	1	14.300003	14.3	1	9	12	1	55	.1666667	0	1
307	440700	44	2010	1	0	14.5	12.725	0	9	11	1	56	7.666667	0	1
307	440800	44	2010	1	0	14.199997	11.6	0	9	12	1	57	2.083333	0	0
307	440900	44	2010	1	0	14.099998	11.825	0	9	11	1	56	3.25	0	1
307	441200	44	2010	1	0	17.5	15.074	0	9	14	1	58	4	0	1
307	441300	44	2010	1	0	18	15.025	0	9	11	1	53	3.75	0	1
307	441400	44	2010	1	0	14.099998	14.1	1	9	10	1	46	0	0	1
307	441500	44	2010	1	0	18.099998	16.47284	0	9	18	1	58	6.166667	0	0
307	441600	44	2010	1	0	13.300003	14.15	0	9	11	1	54	3.25	0	1
307	441700	44	2010	1	0	16.800003	13.36667	0	9	12.5	1	48	2.416667	0	1
307	441800	44	2010	1	0	17.800003	17.5	0	9	18	1	56	2.416667	0	1
307	441900	44	2010	1	0	10.300003	13.4	0	9	8	1	54	4.333333	0	1
307	442000	44	2010	1	0	13.900002	12.575	0	9	10	1	60	3.583333	0	0
307	445100	44	2010	1	0	14.099998	13	0	9	13	1	50	5.083333	0	0
307	445200	44	2010	1	0	19.599998	17.2	0	9	20	1	56	2.333333	0	1
307	445300	44	2010	1	0	13.800003	12.15	0	9	12.5	1	50	1.833333	0	1
308	440100	44	2012	1	0	10.5	10.5	0	8.5	11	1	48	.5833333	0	1
308	440200	44	2012	1	0	10	10	0	8.5	12.05	1	50	1.666667	0	1
308	440300	44	2012	1	0	10	11.1	0	8.5	10	1	54	2.25	0	1
308	440400	44	2012	1	0	7	7	0	8.5	11	1	48	.4166667	0	1
308	440500	44	2012	1	1	9.54	11.72	0	8.5	15	1	53	2.166667	0	1
308	440600	44	2012	1	0	8.17	8.17	0	8.5	10	1	47	1	0	1
308	440700	44	2012	1	0	8.1	8.1	0	8.5	13	1	57	.75	0	0
308	440800	44	2012	1	0	9.6	9.6	0	8.5	13	1	53	1.416667	0	1
308	440900	44	2012	1	1	10.6	10.6	0	8.5	10	1	44	1.416667	0	1
308	441200	44	2012	1	0	11	11	0	8.5	13	1	51	1.5	0	1
308	441300	44	2012	1	1	12.6	14.54	0	8.5	11	1	55	5.75	0	1
308	441400	44	2012	1	0	10.1	10.1	0	8.5	14	1	49	.4166667	0	1
308	441500	44	2012	1	0	13.5	13.5	0	8.5	16	1	49	.9166667	0	1
308	441600	44	2012	1	0	11.599998	11.6	0	8.5	14	1	47	.5833333	0	1
308	441700	44	2012	1	1	13	13.275	0	8.5	15	1	50	4.416667	0	1
308	441800	44	2012	1	0	5.1	5.1	0	8.5	12.5	1	47	.75	0	1
308	441900	44	2012	1	0	6.1	6.1	0	8.5	8	1	54	.6666667	0	1
308	442000	44	2012	1	0	11	11	0	8.5	11	1	51	1.5	0	1
308	445100	44	2012	1	0	10.6	10.6	0	8.5	11	1	52	.9166667	0	1
308	445200	44	2012	1	0	11.34	11.34	0	8.5	16	1	49	.8333333	0	1
308	445300	44	2012	1	0	12.8	12.8	0	8.5	15	1	51	.6666667	0	1
309	440100	44	2013	1	0	13.79	12.145	0	8	2.9000001	0	49	1.583333	0	1
309	440200	44	2013	1	0	11.43	10.715	0	8	2.9000001	0	51	2.666667	0	1
309	440300	44	2013	1	0	11.97	11.39	0	8	2.9000001	0	55	3.25	0	1
309	440400	44	2013	1	0	10.55	8.775	0	8	2.9000001	0	49	1.416667	0	1
309	440500	44	2013	1	0	9.89	9.89	0	8	2.9000001	0	52	.6666667	0	1
309	440600	44	2013	1	0	6.01	7.09	0	8	2.9000001	0	48	2	0	1
309	440700	44	2013	1	0	6.37	7.235	0	8	2.9000001	0	58	1.75	0	0
309	440800	44	2013	1	0	10.74	10.17	0	8	2.9000001	0	54	2.416667	0	1
309	440900	44	2013	1	0	11.57	11.57	0	8	2.9000001	0	49	.4166667	0	1
309	441200	44	2013	1	0	13.52	12.26	0	8	2.9000001	0	52	2.5	0	1
309	441300	44	2013	1	0	13.13	13.13	0	8	2.9000001	0	51	.5	0	1
309	441400	44	2013	1	0	7.24	8.67	0	8	2.9000001	0	50	1.416667	0	1
309	441500	44	2013	1	0	10.05	10.05	1	8	2.9000001	0	50	.0833333	0	1
309	441600	44	2013	1	0	10.58	11.09	0	8	2.9000001	0	48	1.583333	0	1
309	441700	44	2013	1	0	17.23	17.23	0	8	2.9000001	0	52	.75	0	1
309	441800	44	2013	1	0	6.63	5.865	0	8	2.9000001	0	48	1.75	0	1
309	441900	44	2013	1	0	9.58	7.84	0	8	2.9000001	0	55	1.666667	0	1
309	442000	44	2013	1	0	8.11	9.555	0	8	2.9000001	0	52	2.5	0	1
309	445100	44	2013	1	0	10.43	10.515	0	8	2.9000001	0	53	1.916667	0	1
309	445200	44	2013	1	0	14.93	13.135	0	8	2.9000001	0	50	1.833333	0	1
309	445300	44	2013	1	0	11.44	12.12	0	8	2.9000001	0	52	1.666667	0	1
310	440100	44	2014	1	0	7.6	10.63	0	8.5	2.9000001	0	50	2.583333	0	1
310	440200	44	2014	1	0	9.55	10.32667	0	8.5	2.9000001	0	52	3.666667	0	1
310	440300	44	2014	1	0	8.8	10.7425	0	8.5	2.9000001	0	56	4.25	0	1
310	440400	44	2014	1	0	10.4	9.316667	0	8.5	2.9000001	0	50	2.416667	0	1
310	440500	44	2014	1	0	9	9.445	0	8.5	2.9000001	0	53	1.666667	0	1
310	440600	44	2014	1	0	8.3	7.493333	0	8.5	2.9000001	0	49	3	0	1
310	440700	44	2014	1	0	7.8	7.423334	0	8.5	2.9000001	0	59	2.75	0	0
310	440800	44	2014	1	0	10	10.11333	0	8.5	2.9000001	0	55	3.416667	0	1
310	440900	44	2014	1	0	10.4	10.985	0	8.5	2.9000001	0	50	1.416667	0	1
310	441200	44	2014	1	0	10	11.50667	0	8.5	2.9000001	0	53	3.5	0	1
310	441300	44	2014	1	0	10	11.565	0	8.5	2.9000001	0	52	1.5	0	1
310	441400	44	2014	1	0	8.5	8.613334	0	8.5	2.9000001	0	51	2.416667	0	1
310	441500	44	2014	1	0	8.9	9.475	0	8.5	2.9000001	0	51	1.083333	0	1
310	441600	44	2014	1	0	10.9	11.02667	0	8.5	2.9000001	0	49	2.583333	0	1
310	441700	44	2014	1	0	10.5	13.865	0	8.5	2.9000001	0	53	1.75	0	1
310	441800	44	2014	1	0	7.9	6.543333	0	8.5	2.9000001	0	49	2.75	0	1
310	441900	44	2014	1	0	7.77	7.816667	0	8.5	2.9000001	0	56	2.666667	0	1
310	442000	44	2014	1	0	8	9.036667	0	8.5	2.9000001	0	53	3.5	0	1
310	445100	44	2014	1	0	8.2	9.743333	0	8.5	2.9000001	0	54	2.916667	0	1
310	445200	44	2014	1	0	10.7	12.32333	0	8.5	2.9000001	0	51	2.833333	0	1
310	445300	44	2014	1	0	10.3	11.51333	0	8.5	2.9000001	0	53	2.666667	0	1
311	440100	44	2003	0	0	15.199997	15.2	0	9	12	1	50	.4166667	0	1
311	440200	44	2003	0	0	12.900002	12.9	0	9	10	1	45	2.25	0	1
311	440300	44	2003	0	0	19.199997	19.2	1	9	12	1	47	.0833333	1	1
311	440400	44	2003	0	0	17.5	17.5	0	9	11	1	54	.8333333	1	1
311	440500	44	2003	0	0	8.8000031	8.800003	1	9	8	1	49	.1666667	0	1
311	440600	44	2003	0	0	16.099998	16.1	0	9	10	1	56	7.166667	0	0
311	440700	44	2003	0	0	11.099998	11.1	1	9	11	1	48	.1666667	0	1
311	440800	44	2003	0	0	10.099998	10.1	0	9	9	1	45	1.25	0	1
311	440900	44	2003	0	0	11.300003	11.3	1	9	10	1	49	.25	0	1
311	441200	44	2003	0	0	11.400002	11.4	1	9	11	1	49	.25	0	0
311	441300	44	2003	0	1	13.900002	13.9	0	9	12	1	55	2.25	0	1
311	441400	44	2003	0	0	10.400002	10.4	0	9	8.5	1	57	.75	0	1
311	441500	44	2003	0	1	13	13	0	9	13	1	51	.9166667	0	0
311	441600	44	2003	0	0	16.900002	16.9	0	9	15	1	58	5.5	0	0
311	441700	44	2003	0	1	12.599998	12.6	0	9	11.5	1	48	4.416667	0	1
311	441800	44	2003	0	0	13.900002	13.9	0	9	12	1	47	1.083333	0	1
311	441900	44	2003	0	1	19.5	19.5	0	9	15	1	56	2.25	0	1
311	442000	44	2003	0	0	18.599998	18.6	0	9	13	1	53	5.416667	0	0
311	445100	44	2003	0	0	10	10	1	9	7.8000002	1	43	.25	0	0
311	445200	44	2003	0	0	10.5	10.5	1	9	11	1	39	.3333333	0	1
311	445300	44	2003	0	1	13.099998	13.1	0	9	8	1	42	4.25	0	1
312	440100	44	2004	0	0	15	15.1	0	9	12	1	51	1.416667	0	1
312	440200	44	2004	0	0	13.5	13.2	0	9	11	1	46	3.25	0	1
312	440300	44	2004	0	1	17.300003	18.25	0	9	13	1	48	1.083333	1	1
312	440400	44	2004	0	0	13.800003	15.65	0	9	13	1	55	1.833333	1	1
312	440500	44	2004	0	0	11.099998	9.950001	0	9	11	1	50	1.166667	0	1
312	440600	44	2004	0	0	16.300003	16.2	0	9	12	1	57	8.166667	0	0
312	440700	44	2004	0	0	12.199997	11.65	0	9	11.05	1	49	1.166667	0	1
312	440800	44	2004	0	0	11	10.55	0	9	10	1	46	2.25	0	1
312	440900	44	2004	0	0	14.199997	12.75	0	9	10.5	1	50	1.25	0	1
312	441200	44	2004	0	0	13.199997	12.3	0	9	13	1	50	1.25	0	0
312	441300	44	2004	0	0	15.099998	15.1	0	9	12.5	1	47	.9166667	0	1
312	441400	44	2004	0	0	12.300003	11.35	0	9	11	1	58	1.75	0	1
312	441500	44	2004	0	0	14.800003	14.8	1	9	15	1	44	.1666667	0	1
312	441600	44	2004	0	0	17.900002	17.9	1	9	15	1	50	.1666667	0	0
312	441700	44	2004	0	0	12.599998	12.6	0	9	12	1	42	.5	0	1
312	441800	44	2004	0	0	19.599998	19.6	1	9	16	1	50	.25	0	1
312	441900	44	2004	0	0	19.599998	19.6	1	9	15	1	48	.3333333	0	1
312	442000	44	2004	0	0	18.699997	18.65	0	9	13	1	54	6.416667	0	0
312	445100	44	2004	0	1	11.099998	10.55	0	9	10	1	44	1.25	0	0
312	445200	44	2004	0	1	7.1999969	8.849998	0	9	10	1	40	1.333333	0	1
312	445300	44	2004	0	0	13.699997	13.7	1	9	13	1	50	.0833333	0	1
313	440100	44	2005	0	0	12.900002	14.36667	0	10	12	1	52	2.416667	0	1
313	440200	44	2005	0	0	9.9000015	12.1	0	10	12	1	47	4.25	0	1
313	440300	44	2005	0	0	15.099998	15.1	1	10	13	1	50	.0833333	0	1
313	440400	44	2005	0	0	13.400002	14.9	0	10	13	1	56	2.833333	1	1
313	440500	44	2005	0	0	11.300003	10.4	0	10	11	1	51	2.166667	0	1
313	440600	44	2005	0	0	19.400002	17.26667	0	10	12	1	58	9.166667	0	0
313	440700	44	2005	0	0	12.800003	12.03333	0	10	11.5	1	50	2.166667	0	1
313	440800	44	2005	0	1	12.199997	11.1	0	10	10	1	47	3.25	0	1
313	440900	44	2005	0	0	14.5	13.33333	0	10	12	1	51	2.25	0	1
313	441200	44	2005	0	0	14.400002	14.4	0	10	14	1	51	.75	0	1
313	441300	44	2005	0	0	15.800003	15.45	0	10	13	1	48	1.916667	0	1
313	441400	44	2005	0	0	7.8000031	10.16667	0	10	11	1	59	2.75	0	1
313	441500	44	2005	0	0	16.199997	15.5	0	10	2.9000001	0	45	1.166667	0	1
313	441600	44	2005	0	0	22.800003	20.35	0	10	15	1	51	1.166667	0	0
313	441700	44	2005	0	0	14.300003	13.45	0	10	12	1	43	1.5	0	1
313	441800	44	2005	0	0	27.800003	23.7	0	10	16	1	51	1.25	0	1
313	441900	44	2005	0	1	19.400002	19.5	0	10	15	1	49	1.333333	0	1
313	442000	44	2005	0	0	23.199997	20.16666	0	10	12	1	55	7.416667	0	0
313	445100	44	2005	0	0	12.199997	12.2	1	10	11	1	51	.0833333	0	1
313	445200	44	2005	0	0	11.300003	11.3	0	10	2.9000001	0	51	.75	0	1
313	445300	44	2005	0	0	13.300003	13.5	0	10	13.5	1	51	1.083333	0	1
314	440100	44	2006	0	0	14.8	14.475	0	9	12	1	53	3.416667	0	1
314	440200	44	2006	0	1	14.7	12.75	0	9	12	1	48	5.25	0	1
314	440300	44	2006	0	0	16.6	15.85	0	9	13	1	51	1.083333	0	1
314	440400	44	2006	0	0	16.4	15.275	0	9	13	1	57	3.833333	1	1
314	440500	44	2006	0	1	11.6	10.7	0	9	11	1	52	3.166667	0	1
314	440600	44	2006	0	0	19.299999	17.775	0	9	12	1	59	10.16667	0	0
314	440700	44	2006	0	0	15.6	12.925	0	9	11.5	1	51	3.166667	0	1
314	440800	44	2006	0	0	12.9	12.9	0	9	10	1	53	.9166667	0	0
314	440900	44	2006	0	1	13.9	13.475	0	9	14	1	52	3.25	0	1
314	441200	44	2006	0	0	14.5	14.45	0	9	13	1	52	1.75	0	1
314	441300	44	2006	0	1	16.6	15.83333	0	9	15	1	49	2.916667	0	1
314	441400	44	2006	0	0	9.8000002	10.075	0	9	9	1	60	3.75	0	1
314	441500	44	2006	0	0	15.7	15.56667	0	9	15	1	46	2.166667	0	1
314	441600	44	2006	0	0	27.9	22.86667	0	9	15	1	52	2.166667	0	0
314	441700	44	2006	0	0	13.8	13.56667	0	9	12.5	1	44	2.5	0	1
314	441800	44	2006	0	0	29.9	25.76667	0	9	18	1	52	2.25	0	1
314	441900	44	2006	0	0	19.200001	19.2	1	9	15	1	53	.1666667	0	0
314	442000	44	2006	0	1	16.799999	19.325	0	9	12	1	56	8.416667	0	0
314	445100	44	2006	0	0	13	12.6	0	9	12	1	52	1.083333	0	1
314	445200	44	2006	0	0	14.9	13.1	0	9	2.9000001	0	52	1.75	0	1
314	445300	44	2006	0	0	13.8	13.6	0	9	13.5	1	52	2.083333	0	1
315	440100	44	2007	0	0	14.900002	14.56	0	9	12	1	54	4.416667	0	1
315	440200	44	2007	0	0	14.900002	14.9	0	9	12	1	45	.75	0	1
315	440300	44	2007	0	0	14.800003	15.5	0	9	13	1	52	2.083333	0	1
315	440400	44	2007	0	0	16.699997	16.7	0	9	13.5	1	51	.5	0	1
315	440500	44	2007	0	0	13	13	0	9	12.5	1	56	.75	0	1
315	440600	44	2007	0	0	19.195175	19.19518	0	9	12	1	52	.75	0	1
315	440700	44	2007	0	0	15.099998	13.36	0	9	14	1	52	4.166667	0	1
315	440800	44	2007	0	1	13	12.95	0	9	11.05	1	54	1.916667	0	0
